,text,mentions,choose_one,class_label
15,"Hey @AmazonHelp, I want my exercise bike. It was due today and this world is stressing me out. I wanna ride.","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [4, 15]}]",,2
16,"So, um, @amazon...it kind of defeats the purpose of PREORDERING a book when I now have to wait until the next day to get it. I could have just gone to the store to pick it up if I wanted it the day after it was released...🙄 @AmazonHelp https://t.co/gEqeKReRku","[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [8, 15]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [224, 235]}]",,2
17,"If something hasn't shipped yet, what are the chances I still get on Thursday with Prime shipping? If I don't get it Thursday, I have to wait more than a week to pick it up and I'll most likely end up just returning the item. @AmazonHelp","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [226, 237]}]",,2
18,"180925 [AMAZON]

 Les pre-order de #NAMANANA de @LAY_zhang_ sont actuellement sold out sur @amazon. #PreorderNAMANANANOW est actuellement #2 des meilleurs ventes de CD&amp;Vinly.
EXOLs n'oubliez pas aussi de demander à @AmazonHelp de recharger et d'augmenter les stocks.
@weareoneEXO https://t.co/ga0o9Q58yW","[{'screen_name': 'LAY_zhang_', 'name': 'Lay Zhang', 'id': 1004014036927709185, 'id_str': '1004014036927709185', 'indices': [48, 59]}, {'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [91, 98]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [219, 230]}, {'screen_name': 'weareoneEXO', 'name': 'EXO', 'id': 873115441303924736, 'id_str': '873115441303924736', 'indices': [271, 283]}]",,2
19,"I would like to give @AmazonHelp a shout out for helping to solve an issue for me, I'd lost hope after calling customer services but twitter and Pádraig saved the day!","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [21, 32]}]",,2
20,180925 OMG! @LAY_zhang_ @SMTOWNGLOBAL #PreorderNAMANANANOW hits #2 of Amazon CD&amp;Vinly sales today with just pre-order link open less than an hour! @AmazonHelp @amazon please stock more for NAMANANA! Lots of us still cannot make the order! #lay #exolay #yixing #NAMANANA https://t.co/sVp1UPNsRz,"[{'screen_name': 'LAY_zhang_', 'name': 'Lay Zhang', 'id': 1004014036927709185, 'id_str': '1004014036927709185', 'indices': [12, 23]}, {'screen_name': 'SMTOWNGLOBAL', 'name': 'SMTOWN', 'id': 884378714, 'id_str': '884378714', 'indices': [24, 37]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [151, 162]}, {'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [163, 170]}]",,2
21,"Liebe Familie @BandaiNamcoDE ,

Sie waren ja in der Korrepondenz mit Herrn @AmazonHelp selbst vertreten. 

Ich bin mir sicher, dass eine Vorbestellung nun zeitnah möglich sein wird. Intern wird mit hochdruck daran gearbeitet.

Bis morgen und auf erfolgreiche Zusammenarbeit!","[{'screen_name': 'BandaiNamcoDE', 'name': 'BANDAI NAMCO Entertainment DE', 'id': 3351605771, 'id_str': '3351605771', 'indices': [14, 28]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [75, 86]}]",,2
22,"⁦@AmazonHelp⁩ This is what you have caused in #NKY material things are more important than peoples lives. This truck driver was in a right turn lane, at the end of it, #bullied his way over almost hitting #construction &amp; several cars. Went to turnabout, came back up to u! https://t.co/uDE2fIr14O","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [1, 12]}]",,2
23,"Ach, dieser Herr Aussprache, toller Typ! Spendet einen Preis unter seinem dritten Namen! 😂

@AmazonHelp https://t.co/tGwe93RT2Q","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [92, 103]}]",,2
24,.@AmazonHelp: with my #PrimeMembership will I be able to stream @NBCThisisUs live tonight at 9:00pm EST? Thank you for advising!,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [1, 12]}, {'screen_name': 'NBCThisisUs', 'name': 'This Is Us', 'id': 712784228493037568, 'id_str': '712784228493037568', 'indices': [64, 76]}]",,2
25,shame on you @amazon @AmazonHelp @JeffBezos https://t.co/Yk22WDFHjT,"[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [13, 20]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [21, 32]}, {'screen_name': 'JeffBezos', 'name': 'Jeff Bezos', 'id': 15506669, 'id_str': '15506669', 'indices': [33, 43]}]",,2
26,"So @AmazonUK @AmazonHelp bunch of absolute crooks. I got my Fire to use just 6 specific apps, sadly only 2 of them are compatible with SD card, so I rely on the paltry internal storage. Since last OS update, you've added apps I don't want/can't remove rendering Fire not usable!","[{'screen_name': 'AmazonUK', 'name': 'Amazon.co.uk', 'id': 209004862, 'id_str': '209004862', 'indices': [3, 12]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [13, 24]}]",,2
27,Also ich glaube nicht das diese Email von euch ist oder @AmazonHelp 😅 https://t.co/tio8HtXVAj,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [56, 67]}]",,2
28,"Right, I'm getting fed up of this. I have requested an invoice from Sunvalleytek-UK via Amazon for a purchase via Amazon twice. You @AmazonHelp have also requested it &amp; have escalated it. I've waited MORE that the 72 hours you requested &amp; STILL NO VAT INVOICE https://t.co/WEWZ89Bd0d","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [132, 143]}]",,2
29,"⁦@amazon⁩ ⁦@AmazonHelp⁩ My newest order, which contained hair products, arrived with one smashed open and leaked over everything. Can you help and replace? https://t.co/0VyawjZHuf","[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [1, 8]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [11, 22]}]",,2
30,"So I order fifa 19 champions edition from Amazon UK and because I am not a Prime member or didn’t PAY for next day delivery, I will get the game Saturday. That early access code will be useless
What happened to receiving a digital code? @amazonhelp","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [237, 248]}]",,2
31,.@AmazonHelp vous ne livrez pas un article.pour lequel vous avez été payé ! Ça s'appelle comment ça en loi française .@PoliceNationale,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [1, 12]}, {'screen_name': 'PoliceNationale', 'name': 'Police nationale', 'id': 847396122, 'id_str': '847396122', 'indices': [118, 134]}]",,2
32,Erm @AmazonHelp don't exactly appreciate a present turning up at the person's house like this? Could the gift note not have gone on top of the book? https://t.co/PusSMGoPen,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [4, 15]}]",,2
33,"My first experience with AMZL US and the online record of delivery was a lie. The package was NOT ""handed directly to a resident"". Said resident was home and knows the package was left at the opposite end of the porch from the front door.  You never rang the doorbell. @AmazonHelp","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [269, 280]}]",,2
34,Lol ok @AmazonHelp https://t.co/Hd0m85Xet6,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [7, 18]}]",,2
35,"When you pay for Fifa 19 early release and it doesn’t even turn up, reimburse me my £20 you bunch of frauds @EASPORTSFIFA @AmazonHelp https://t.co/eMGxupXutV","[{'screen_name': 'EASPORTSFIFA', 'name': 'EA SPORTS FIFA', 'id': 105297123, 'id_str': '105297123', 'indices': [108, 121]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [122, 133]}]",,2
36,Are you taking the piss @AmazonUK @AmazonHelp https://t.co/zeTKoxyNzX,"[{'screen_name': 'AmazonUK', 'name': 'Amazon.co.uk', 'id': 209004862, 'id_str': '209004862', 'indices': [24, 33]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [34, 45]}]",,2
37,".@AmazonHelp  I need help understanding something.... Why am I paying $120 a year for Prime, for Free Two-Day shipping, when Prime eligible orders, are taking 3+ days to pack before even shipping? The Free two-day shipping is the only benefit I really use.","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [1, 12]}]",,2
38,Imagine paying extra to get Fifa today for @AmazonHelp @MyAmazon to delay delivery till Friday ! #shockingservice #fifa19,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [43, 54]}, {'screen_name': 'MyAmazon', 'name': 'MyAmazon', 'id': 2390062825, 'id_str': '2390062825', 'indices': [55, 64]}]",,2
39,I'm here @AmazonHelp @amazon Where are you and where is my package? https://t.co/kqf4VdnWKj,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [9, 20]}, {'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [21, 28]}]",,2
40,So help me god if this is not in vestal today!🤬 @AmazonHelp https://t.co/b889aakdrB,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [48, 59]}]",,2
41,What’s the driver doing on his drops 👀. I’m still waiting @AmazonHelp @AmazonUK https://t.co/4qMbwgA8x0,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [58, 69]}, {'screen_name': 'AmazonUK', 'name': 'Amazon.co.uk', 'id': 209004862, 'id_str': '209004862', 'indices': [70, 79]}]",,2
42,Props to @AmazonHelp chat people! The weirder the issue the better they solve it!,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [9, 20]}]",,2
43,"Thread:
How to con an honest trusting person.

1. Join Amazon as delivery guy
2. Take out orders on delivery and mark some of the prepaid items as delivered and keep it for yourself
3. Make sure you sign initials
4. And that's pretty much it
@amazon @AmazonHelp @amazonIN","[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [242, 249]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [250, 261]}, {'screen_name': 'amazonIN', 'name': 'Amazon.in', 'id': 1282946089, 'id_str': '1282946089', 'indices': [262, 271]}]",,2
44,"Order: 171-1972147-6706719
This order is shipped &amp; now seller is making me fool by saying that we don't have enough raw material to produce this product.
The product is listed on your website at higher price tag.
Very irresponsible behavior by your customer care too.@AmazonHelp","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [271, 282]}]",,2
45,.@AmazonHelp I can’t log into my account because it’s locked but in the email it says I need to log into my account to unlock it. But I can’t #help https://t.co/ShK1wiw54t,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [1, 12]}]",,2
46,Hey @AmazonHelp. You have delivered an incorrect package that doesn't belong to me. How do I contact you? Your chat button doesn't seem to work.,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [4, 15]}]",,2
47,"Es hat sich mit meinem #AppleTV herausgestellt, dass mein 5 Jahre alter #Samsung TV der Verursacher der Bildfehler ist. Das Gerät berechnet die Bildschärfe wohl inkompatibel zur Box von Apple, wodurch die Bildfehler entstehen. An Einstellungen spielen hilft etwas. @AmazonHelp ...","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [265, 276]}]",,2
48,Thanks @RoyalMail for sending my parcel to the wrong depot 😡Paid more to receive #FIFA19ChampionsEdition with three days early access. @AmazonHelp dispatch it on time and then it was inexplicably sent to the wrong place 👏🏼 Well that was a waste of money,"[{'screen_name': 'RoyalMail', 'name': 'Royal Mail', 'id': 96965958, 'id_str': '96965958', 'indices': [7, 17]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [135, 146]}]",,2
49,Quelqu’un a testé #Alexa en anglais ? Car en français c’est vraiment une catastrophe 🤮 quand est ce que ça ne passe plus en bêta ? @AmazonHelp,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [131, 142]}]",,2
50,"For the second time in less than a week @AmazonUK have failed to deliver a parcel on time!

At least you're consistent with your piss poor service @AmazonHelp","[{'screen_name': 'AmazonUK', 'name': 'Amazon.co.uk', 'id': 209004862, 'id_str': '209004862', 'indices': [40, 49]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [147, 158]}]",,2
51,"Wenn alles so problemlos funktionieren würde, wie der Kundenservice von @AmazonHelp. Habe dort angerufen und bekam sehr schnelle Hilfe und in wenigen Minuten war alles geregelt. Danke!","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [72, 83]}]",,2
52,İşte @amazon tarafından neredeyse bir hafta gibi bir sürede Istanbul’un göbeğindeki adresime @mngkargo ile ulaştırılan (!) kargonun cesameti. @AmazonHelp https://t.co/PxUcBwLfNu,"[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [5, 12]}, {'screen_name': 'mngkargo', 'name': 'MNG Kargo', 'id': 368223899, 'id_str': '368223899', 'indices': [93, 102]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [142, 153]}]",,2
53,"Cc @AmazonHelp j'ai un problème avec une commande ""Perdu"" 👀","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [3, 14]}]",,2
54,".@AmazonHelp it seems like your ""Amazon Influencers"" pages aren't working properly. Is this something that's being worked on?","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [1, 12]}]",,2
55,"Hi @AmazonHelp your delivery service is broken &amp; your customer service has gone to dogs. Trying to get a package delivered since Saturday, everyday your representatives on chat promise it will come next day &amp; never arrived. Finally cancelled via phone. #AmazonPrimeSham","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [3, 14]}]",,2
56,Ma veramente @AmazonHelp ti dice anche a quante fermate sta l’autista?! 😱 https://t.co/CO8IItxUEc,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [13, 24]}]",,2
57,Dites @AmazonHelp c'est normal que le produit fuit comme ça ? https://t.co/U9LVo5iFKG,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [6, 17]}]",,2
58,Dites @AmazonHelp c'est normal que le produit fuit comme ça ? https://t.co/NiXgCDpEx8,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [6, 17]}]",,2
59,"Dear @amazon @AmazonHelp , please let me know if any of your customer forgets his/her email ID and wants to retrieve his/her account which has confidential details like credit card details, address etc how he/she can do it ! Unfortunately you people don't have any policy for that","[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [5, 12]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [13, 24]}]",,2
60,आपने क्या सोच के @VodafoneIN के साथ @PrimeVideoIN का समझोता किया एसी क्या मजबूरी थी ? @AmazonHelp,"[{'screen_name': 'VodafoneIN', 'name': 'Vodafone', 'id': 61180382, 'id_str': '61180382', 'indices': [17, 28]}, {'screen_name': 'PrimeVideoIN', 'name': 'Amazon PrimeVideo IN', 'id': 758172291754823680, 'id_str': '758172291754823680', 'indices': [36, 49]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [86, 97]}]",,2
61,"Hey @AmazonHelp, I became a prime member at @amazonDE just to get my delivery one day sooner. I just learned that it will not be delivered today, despite your promises. So disappointed - thanks for nothing.","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [4, 15]}, {'screen_name': 'amazonDE', 'name': 'Amazon.de', 'id': 3823848513, 'id_str': '3823848513', 'indices': [44, 53]}]",,2
62,Hi @AmazonHelp we've received two parcels addressed to somebody who lived at our flat before us. We don't have a forwarding address - how do we return them to you to get to the right place?,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [3, 14]}]",,2
63,Am I the only one that hasn’t got Fifa yet even though I pre ordered champions edition from @AmazonHelp and was supposed to come today,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [92, 103]}]",,2
64,Did @Amazon quietly drop the free same or next day shipping on $35+ orders at some shipping centers? I'm not seeing the option anymore. @AmazonHelp,"[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [4, 11]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [136, 147]}]",,2
65,"Feeling irritated with Amazon customer care. One executive said ""The order will be delivered by 28-Sept"" other one saying ""It is getting returned to seller."" pathetic experience. Atleast give proper training. @amazonIN @AmazonHelp","[{'screen_name': 'amazonIN', 'name': 'Amazon.in', 'id': 1282946089, 'id_str': '1282946089', 'indices': [209, 218]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [219, 230]}]",,2
66,"Cada vez mas me estan decepcionando los plazos de entrega del reparto de @AmazonHelp... cada dia peor.. como les ha llegado a ellos a las 9 y el repartidor ya habra salido, pues tu te jodes y despues. @amazon va a subir el precio del prime 🙄🙄 https://t.co/MYUDFIrmqh","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [73, 84]}, {'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [201, 208]}]",,2
67,Seriously @amazonIN what in the blue hell is this shit ?!?!? @AmazonHelp https://t.co/s0Q5kBfB2L,"[{'screen_name': 'amazonIN', 'name': 'Amazon.in', 'id': 1282946089, 'id_str': '1282946089', 'indices': [10, 19]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [61, 72]}]",,2
68,Had the day off work for Fifa 19 and @amazonhelp haven’t even posted it yet. Absolutely useless considering I have prime and paid nearly £100 for a game,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [37, 48]}]",,2
69,Ordered on 15 Sep because of the ad @AmazonHelp Amazon displayed - 2 Day Delivery. Then at further drilling after the order I read at selected location. This is fraud and cheating. Almost 10 days after the shipment is further delayed. Pathetic Amazon service. #mylastamazonorder https://t.co/DCQ0u0FKZs,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [36, 47]}]",,2
70,"Following @AmazonHelp delivery on my phone from 9 stops before for last 30 mins they been all over, been down my street when got to 3 deliveries went by house n out street now heading away! Still says 3 stops","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [10, 21]}]",,2
71,When you’re subscribed to @amazon Prime and suddenly can’t use your @PrimeVideo acct bcuz of your region 😡 Using a VPN also blocks access! Let’s just say my son isn’t happy @AmazonHelp what should families do when they travel?,"[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [26, 33]}, {'screen_name': 'PrimeVideo', 'name': 'Amazon Prime Video', 'id': 17220817, 'id_str': '17220817', 'indices': [68, 79]}, {'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [173, 184]}]",,2
72,"Aaarrggghhh. Have been monitoring the progress of an @AmazonHelp delivery all day, meant to be delivered today, and it's just switched to ""sorry, there's a delay"" with no explanation. Tried calling customer service and they were (unusually) useless. Infuriating.","[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [53, 64]}]",,2
73,I've ordered Fifa 19 champions edition to have 3 days early access for Amazon not to deliver on the day and is now expected to be delivered tomorrow or the 27th what was the point in me paying £20 extra @AmazonHelp,"[{'screen_name': 'AmazonHelp', 'name': 'Amazon Help', 'id': 85741735, 'id_str': '85741735', 'indices': [203, 214]}]",,2
