,text,mentions,choose_one,class_label
12,I don’t how but my number is somehow connected to someone else’s. It’s starting to get really annoying @TMobile,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [103, 111]}]",,2
13,Getting thanked from @TMobile is a family affair! #TMobileTuesdays #GetThanked #TMobileSwag https://t.co/xsm4CY3jsP,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [21, 29]}]",,2
14,When you and Karine from 90 Day Fiancé on @TLC have the same hat and mobile service provider. @TMobile @JohnLegere 💕 https://t.co/HwD0cw8X1z,"[{'screen_name': 'TLC', 'name': 'TLC Network', 'id': 21313855, 'id_str': '21313855', 'indices': [42, 46]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [94, 102]}, {'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [103, 114]}]",,2
15,Shout out to T-Mobile for paying for Pandora Music! @TMobile @pandoramusic It’s the Best 👍,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [52, 60]}, {'screen_name': 'pandoramusic', 'name': 'Pandora', 'id': 5796972, 'id_str': '5796972', 'indices': [61, 74]}]",,2
16,"So @JohnLegere and @TMobile didn't like my earlier tweet about their network in Colorado. But what about the so called #TMobileTuesdays , it also doesn't apply if you live in Colorado.... https://t.co/EsZIpcGRVj","[{'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [3, 14]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [19, 27]}]",,2
17,Been on chat with @TMobile to add a line to my current contract...5 agents later and lots of wait...still waiting to get a simple answer.  Is this what customer support is supposed to look like?! #CustomerSuccess #FAIL https://t.co/GdHc4ctpTb,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [18, 26]}]",,2
18,"Why do I keep falling for this @TMobile Tuesday racket.  $338 a month, 6 lines and for some reason I cant even get a .30 cent travel mug, or a .10 cent towel, or anything. 5 stores out of them by noon, I'm guessing stock consists of 6 mugs for a million customers. #fakethanks","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [31, 39]}]",,2
19,When the whole family redeems their #TmobileTuesday freebies Thank you @tmobile #teamMagenta #getThanked https://t.co/3yIsQfQDLU,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [71, 79]}]",,2
20,"When you accidentally hit ""Delete Report"" instead of ""Delete Receipt"" in your @SAPConcur portal, as your finishing up your #expenses of a week-long @TMobile #business trip #why #NoTearsLeftToCry 😔😰","[{'screen_name': 'SAPConcur', 'name': 'SAP Concur', 'id': 19034328, 'id_str': '19034328', 'indices': [78, 88]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [148, 156]}]",,2
21,Thanks for an awesome visit! #UnCarrier #bemagenta #1HR @TMobile https://t.co/85JInszQhD,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [56, 64]}]",,2
22,.@TMobile just picked mine up! #TMobileTuesdays https://t.co/k2Ox7NAFeH,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [1, 9]}]",,2
23,".@TMobile fix you’re towers in Gilroy, CA! https://t.co/a93cMBaZpz","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [1, 9]}]",,2
24,I prefer @TMobile over @ATT because @JohnLegere is the coolest ceo ever!!! https://t.co/27IQqr3Wr1,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [9, 17]}, {'screen_name': 'ATT', 'name': 'AT&T', 'id': 14620190, 'id_str': '14620190', 'indices': [23, 27]}, {'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [36, 47]}]",,2
25,* @TMobile makes Tuesdays my second favorite day of the week!! #TMobile  #TMobileTuesdays https://t.co/yyFHD4qdik,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [2, 10]}]",,2
26,I freakin love @TMobile https://t.co/kGOOF9vNQ6,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [15, 23]}]",,2
27,"The ⁦@RedisLabs⁩, @pivotal and ⁦@TMobile⁩ crew in front of the T Mobile storefront at ⁦@s1p⁩ https://t.co/91rWjdvy8F","[{'screen_name': 'RedisLabs', 'name': 'Redis Labs', 'id': 2313251690, 'id_str': '2313251690', 'indices': [5, 15]}, {'screen_name': 'pivotal', 'name': 'Pivotal', 'id': 1132876218, 'id_str': '1132876218', 'indices': [18, 26]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [32, 40]}, {'screen_name': 's1p', 'name': 'SpringOne Platform', 'id': 4835170563, 'id_str': '4835170563', 'indices': [87, 91]}]",,2
28,"Bro, I swear @TMobile is literally fucking with me and targeting me. Racists.","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [13, 21]}]",,2
29,#Congratulations to the recent #Graduates 👩‍🎓 from our #LosAngeles MLC! They are #excited to start helping our #Uncarrier customers in their @TMobile stores! #TMWLoves #AreYouWithUS https://t.co/nIeDazUXdb,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [141, 149]}]",,2
30,Ever since @TMobile supposedly gave us “our own experts” I can never get a hold of a representative before being placed on a 30 minute wait. They also had the nerve to automatically enroll me in autopay without my authorization. I’m so mad. Just wait.,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [11, 19]}]",,2
31,Can @TMobile work on giving us discounts on @UberEats for #TMobileTuesdays??? 😩,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [4, 12]}, {'screen_name': 'UberEats', 'name': 'Uber Eats', 'id': 3100005042, 'id_str': '3100005042', 'indices': [44, 53]}]",,2
32,Really #unsatisfied with @TMobile right now. Not fair that the iPhone X is no longer qualified for JOD. It’s not fair JOD customers have to pay a down payment. #mad,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [25, 33]}]",,2
33,Guess what day it is!! #TMobileTuesdays #GetThanked Now going to go save about $3 on my fuel up! Thank you @TMobile !! https://t.co/vHc6ia6WWR,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [107, 115]}]",,2
34,"And it just made me rethink my allegiance to Verizon. If @TMobile or @sprint can do better, I’ll gladly leave. Especially since their already exorbitant pricing is likely to go up to fund this. https://t.co/o3lxC03D1L","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [57, 65]}, {'screen_name': 'sprint', 'name': 'Sprint', 'id': 14626738, 'id_str': '14626738', 'indices': [69, 76]}]",,2
35,Hey @TMobile ... my redemption code for @FuelRewards is not valid and I have not used it . Can we get this fixed ? #TmobileTuesdays https://t.co/SjhXDxRzO4,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [4, 12]}, {'screen_name': 'FuelRewards', 'name': 'Fuel Rewards', 'id': 275174073, 'id_str': '275174073', 'indices': [40, 52]}]",,2
36,"I want this skin, because I didn’t get to finish my 3 games @TMobile store 😂 @OMGitsAliA https://t.co/OkY6ibqN49","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [60, 68]}, {'screen_name': 'OMGitsAliA', 'name': 'Ali-A', 'id': 155620461, 'id_str': '155620461', 'indices': [77, 88]}]",,2
37,This @TMobile $30 tourist mobile prepaid SIM card is a scam. I was promised 2GB data on 4G and unlimited data on 3G but I've been on Edge 2G ever since. And I thought South African data spends are worse @TMobileHelp #OrlandoFlorida #USA,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [5, 13]}, {'screen_name': 'TMobileHelp', 'name': 'T-Mobile Help', 'id': 185728888, 'id_str': '185728888', 'indices': [203, 215]}]",,2
38,Yizzo @TMobile I Need A New New Number,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [6, 14]}]",,2
39,How about @TMobile Arena? @JohnLegere https://t.co/FapvjmDAXI,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [10, 18]}, {'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [26, 37]}]",,2
40,We’re very excited about our new travel mug! Thank You! @TMobile #TMobileTuesday https://t.co/ZyB03ratQB,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [56, 64]}]",,2
41,"Stopped by and grabbed my #FREE coffee cup from @TMobile for #TMobileTuesday!

Download the app (#tmobile customers only) and get yours too! 

#TMobileTuesdays #TMobile https://t.co/opPTsbP9gq","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [48, 56]}]",,2
42,#GotThanked! Thank you ⁦@TMobile⁩ ! https://t.co/z4A8jOhsP8,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [24, 32]}]",,2
43,T-mobile telling me I need to wait two months to figure out whether I owe them any money for switching is a joke. @TMobile Two billing cycles for what?,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [114, 122]}]",,2
44,.@TMobile customers get exclusive access to seats in sold-out sections featuring shows like @ThomasRhett! https://t.co/3vqK1J8scc https://t.co/vB2Vb62iGu,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [1, 9]}, {'screen_name': 'ThomasRhett', 'name': 'Thomas Rhett', 'id': 75449249, 'id_str': '75449249', 'indices': [92, 104]}]",,2
45,"Free panty from @VictoriasSecret, free mug from @TMobile, and a free Dave's Single from @Wendys! 🤩","[{'screen_name': 'VictoriasSecret', 'name': ""Victoria's Secret"", 'id': 16193578, 'id_str': '16193578', 'indices': [16, 32]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [48, 56]}, {'screen_name': 'Wendys', 'name': ""Wendy's"", 'id': 59553554, 'id_str': '59553554', 'indices': [88, 95]}]",,2
46,:( sad when my @TMobile data upload is faster than my Xfinity. https://t.co/Fv86Eg1geV,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [15, 23]}]",,2
47,I was under the impression that @tmobile had a deal about screen protectors going on.  Mine keep falling off my S9+,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [32, 40]}]",,2
48,#TMobile @TMobile  I really hate your upgrade plans and insurance     I have been a t-mobile member for over 13 years...  ugh 😥,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [9, 17]}]",,2
49,"How is digital commerce reshaping how businesses market, sell, and fulfill their goods? @IBMthinkLeaders @Bluewolf @Salesforce @TMobile answer in this #DF18 session https://t.co/AdXozfogvZ https://t.co/XE59dMPGaD","[{'screen_name': 'IBMthinkLeaders', 'name': 'IBM iX thinkLeaders', 'id': 116471139, 'id_str': '116471139', 'indices': [88, 104]}, {'screen_name': 'Bluewolf', 'name': 'Bluewolf', 'id': 21764817, 'id_str': '21764817', 'indices': [105, 114]}, {'screen_name': 'salesforce', 'name': 'Salesforce', 'id': 33612317, 'id_str': '33612317', 'indices': [115, 126]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [127, 135]}]",,2
50,FAC welcomes Platinum Corporate Partner @TMobile to the 2018 Innovation &amp; Policy Conference in Charlotte County!,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [40, 48]}]",,2
51,"To be able to get through streaming a whole episode of My Hero Academia on @TMobile 's network, in SE Idaho between 4 and 6 pm, that's the dream. A pipe dream. #buffercircleofdeath","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [75, 83]}]",,2
52,Got thanked today via #TMobileTuesdays... @TMobile and @JohnLegere are the best! Rocking my Magenta lighting in the house via @LIFX and @amazonecho ... ROCK ON!! https://t.co/XW4aoZScJL,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [42, 50]}, {'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [55, 66]}, {'screen_name': 'LIFX', 'name': 'LIFX', 'id': 826510740, 'id_str': '826510740', 'indices': [126, 131]}, {'screen_name': 'amazonecho', 'name': 'Amazon Echo', 'id': 2905440476, 'id_str': '2905440476', 'indices': [136, 147]}]",,2
53,I #GetThanked is a real problem when you’re @TMobile mobile customer. Thanks to Appleton East T-Mobile store. Never had any love from @ATT. https://t.co/3s3bvdBBH7,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [44, 52]}, {'screen_name': 'ATT', 'name': 'AT&T', 'id': 14620190, 'id_str': '14620190', 'indices': [134, 138]}]",,2
54,Scoring with☕️ @TMobile #TMobileTuesdays #GetThanked https://t.co/81Yhl7mGkw,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [15, 23]}]",,2
55,Have you claimed your @TMobile travel mug yet? Stop by for an afternoon pick-me-up &amp; a sweet Baklava treat! #TMobileTuesdays #GetThanked https://t.co/MfKgwJyCmJ,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [22, 30]}]",,2
56,Y’all should think on switching to @TMobile company because they have the best rewards every Tuesday! #Tmobiletuesday 📱⌚️👏🏻 https://t.co/lY7dleaDes,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [35, 43]}]",,2
57,"Did you know... T-Mobile Traveler Mug is BPA FREE - MICROWAVE SAFE - TOP BACK DISHWASHER SAFE! 😎 
@TMobile #GetThanked #TMobileTuesdays #luckyme #UnCarrier https://t.co/fi94beztq7","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [98, 106]}]",,2
58,Jacksonville Market is ready for Metro by T-Mobile!!! We #livepurple @MetroPCS @TMobile @tmobilecareers https://t.co/0F7vTm9Mvd,"[{'screen_name': 'MetroPCS', 'name': 'MetroPCS', 'id': 103074428, 'id_str': '103074428', 'indices': [69, 78]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [79, 87]}, {'screen_name': 'tmobilecareers', 'name': 'T-Mobile Careers', 'id': 46500200, 'id_str': '46500200', 'indices': [88, 103]}]",,2
59,These recent #graduates 👩‍🎓 from our #OrangeCounty MLC are excited to to start their journey with @TMW_Team and the @TMobile brand! #Congratulations and welcome to the #TMWirelessFamily. #TMWLoves #AreYouWithUS https://t.co/RgMS5CKuUM,"[{'screen_name': 'TMW_Team', 'name': 'TM Wireless Inc.', 'id': 875765938615865344, 'id_str': '875765938615865344', 'indices': [98, 107]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [116, 124]}]",,2
60,Thanks for the free mug @TMobile love my T-Mobile Tuesdays! Free stuff every Tuesday! https://t.co/YjQMQKEA8u,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [24, 32]}]",,2
61,I need a direct line so I can unlock my phone to use in Germany my number is inactive @TMobile,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [86, 94]}]",,2
62,Happy #TMobileTuesdays ! Have you checked out today's awesome #free stuff and #discounts from @TMobile ? I'm excited and that @Shell discount is perfectly timed because I need to fill my gas tank lol 💗 https://t.co/QSXpyUxbbw,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [94, 102]}, {'screen_name': 'Shell', 'name': 'Shell', 'id': 20663500, 'id_str': '20663500', 'indices': [126, 132]}]",,2
63,#GetThanked #TMobileTuesdays thank you @TMobile 💕💕 https://t.co/Tcb3bPKnSt,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [39, 47]}]",,2
64,Thank for the new coffee cup @TMobile #TMobileTuesday https://t.co/7eI575OPtI,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [29, 37]}]",,2
65,#GETTHANKED @TMobile #TMobileTuesdays loved the coffee cup. Now I need the @dunkindonuts $2 off to fill it up.,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [12, 20]}, {'screen_name': 'dunkindonuts', 'name': ""Dunkin'"", 'id': 8771022, 'id_str': '8771022', 'indices': [75, 88]}]",,2
66,I have been on hold with @TMobile wayyyyy too long,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [25, 33]}]",,2
67,I love my #TMobileTuesdays 14 years strong. I'll stay loyal as long as they get my 10 inch Samsung tablets back and stop playing games!!!! Stop betraying us loyal folks with these small tablets @TMobile https://t.co/1BW9Sv1fTW,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [194, 202]}]",,2
68,I swore to myself that I would never buy another carrier phone after my galaxy s4. I had nexus6 and pixel XL. Yet I stupidly bought a @TMobile LG G7. No security updates since July 1 and both TMobile and @LGUSAMobile blame each other. Unlocked is the only way to go. Period.,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [134, 142]}, {'screen_name': 'LGUSAMobile', 'name': 'LG USA Mobile', 'id': 193818082, 'id_str': '193818082', 'indices': [204, 216]}]",,2
69,What did your carrier give you today other than a headache and hidden fees? #GetThanked #TMobileTuesdays @TMobile @ATT @verizon https://t.co/PJlqDRsJrS,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [105, 113]}, {'screen_name': 'ATT', 'name': 'AT&T', 'id': 14620190, 'id_str': '14620190', 'indices': [114, 118]}, {'screen_name': 'verizon', 'name': 'Verizon', 'id': 59889953, 'id_str': '59889953', 'indices': [119, 127]}]",,2
70,"So excited to see this fantastic company at Dreamforce 2018!  Proud to be a customer and proud to be on their Salesforce journey with them.  
 @JohnLegere @TMobile @Dreamforce https://t.co/6xOiaDQEZn","[{'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [143, 154]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [155, 163]}, {'screen_name': 'Dreamforce', 'name': 'Dreamforce', 'id': 6843302, 'id_str': '6843302', 'indices': [164, 175]}]",,2
71,Hybrid cloud deployments are real ... checkout this @TMobile app architecture using @awscloud and @pivotalcf. Simplicity of it is what makes it brilliant.  @komethagan TAAP is intriguing. #SpringOne #hybridcloud https://t.co/mSq7PL4jhR,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [52, 60]}, {'screen_name': 'awscloud', 'name': 'Amazon Web Services', 'id': 66780587, 'id_str': '66780587', 'indices': [84, 93]}, {'screen_name': 'pivotalcf', 'name': 'Pivotal Cloud Foundry', 'id': 1265625780, 'id_str': '1265625780', 'indices': [98, 108]}, {'screen_name': 'komethagan', 'name': 'Komes', 'id': 432067123, 'id_str': '432067123', 'indices': [156, 167]}]",,2
72,Ty @johnlegere @tmobile #tmobiletuesdays @ T-Mobile https://t.co/EhQirVAaCM,"[{'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [3, 14]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [15, 23]}]",,2
73,Sweet thanks @TMobile these are great quality mugs! #GetThanked #TmobileTuesday https://t.co/2X69eTvFES,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [13, 21]}]",,2
74,"Look all I'm saying is @verizon and @ATT has had a service outage all day in my area, but @TMobile has been running strong all damn day. @JohnLegere is the king 👑","[{'screen_name': 'verizon', 'name': 'Verizon', 'id': 59889953, 'id_str': '59889953', 'indices': [23, 31]}, {'screen_name': 'ATT', 'name': 'AT&T', 'id': 14620190, 'id_str': '14620190', 'indices': [36, 40]}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [90, 98]}, {'screen_name': 'JohnLegere', 'name': 'John Legere', 'id': 1394399438, 'id_str': '1394399438', 'indices': [137, 148]}]",,2
75,Perfect for on the go. @TMobile  #TMobileTuesdays #GetThanked https://t.co/PPGtlHQaF4,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [23, 31]}]",,2
76,"Almost over yall, get those entries in fast!!!  Fast like our new Note9 on the me we 600mghz band! @TMobile @theSamsungSide @TMobileBusiness https://t.co/zIy8MjQX7o","[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [99, 107]}, {'screen_name': 'theSamsungSide', 'name': 'theSamsungSide', 'id': 4861027074, 'id_str': '4861027074', 'indices': [108, 123]}, {'screen_name': 'TMobileBusiness', 'name': 'T-Mobile Business', 'id': 486855126, 'id_str': '486855126', 'indices': [124, 140]}]",,2
