,text,mentions,choose_one,class_label
26,"Oh @Walmart, instead of using your influence to force suppliers to comply with a blockchain system to better track contaminated food, why not force them instead to preventing it from occurring in the first place?","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [3, 11]}]",,2
27,.@Walmart announced that it would be requiring lettuce suppliers to join its blockchain-enabled food safety and traceability initiative. https://t.co/8SE8eT1fig,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [1, 9]}]",,2
28,I 💓 my (new) #MurrayLawnMower 😎🤙🏼@Walmart $175 So easy to start! It’s like butta👌😂 Re: #JungleCityUSA lmfao Ain’t the small gas container cute! $9 https://t.co/MEYcWtZyPb,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [33, 41]}]",,2
29,Very disappointed in @BestBuy and @SharpAQUOS Paid for insurance from the store thinking that it covers accidental issues which the sale person said it did complain to the store “here’s half of the insurance money back.” Back to @Walmart or @SamsClub for everything,"[{'screen_name': 'BestBuy', 'name': 'Best Buy', 'id': 17475575, 'id_str': '17475575', 'indices': [21, 29]}, {'screen_name': 'SharpAQUOS', 'name': 'SharpAQUOS', 'id': 545443699, 'id_str': '545443699', 'indices': [34, 45]}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [229, 237]}, {'screen_name': 'SamsClub', 'name': ""Sam's Club"", 'id': 86089860, 'id_str': '86089860', 'indices': [241, 250]}]",,2
30,Y’ALL THERE IS A BIRD INSIDE @Walmart THIS IS NOT A DRILL,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [29, 37]}]",,2
31,It’s my most favorite time of the year at @Walmart! https://t.co/MTLCE94THw,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [42, 50]}]",,2
32,Produce companies looking to sell to @Walmart and @SamsClub will have to use a #blockchain-based supply chain by January 2020. https://t.co/CABaWvhXIj #tech #data #crypto #cryptocurrency #innovation #business #tracking #health,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [37, 45]}, {'screen_name': 'SamsClub', 'name': ""Sam's Club"", 'id': 86089860, 'id_str': '86089860', 'indices': [50, 59]}]",,2
33,"#Éxito: Grandes multinacionales como @CocaCola y @Walmart, se comprometieron a reducir la contaminación de #plástico en los océanos del mundo. https://t.co/kSXAFk6S39 https://t.co/KOJ86YLy51","[{'screen_name': 'CocaCola', 'name': 'Coca-Cola', 'id': 26787673, 'id_str': '26787673', 'indices': [37, 46]}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [49, 57]}]",,2
34,"Food retailers are using #tech more and more to ensure our food is safe; e.g., @Walmart plans to use #blockchain to trace the origin of your lettuce. https://t.co/Fl05GSheWw via @jonfingas https://t.co/3l29gFqfZq","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [79, 87]}, {'screen_name': 'jonfingas', 'name': 'Jon Fingas', 'id': 10779412, 'id_str': '10779412', 'indices': [178, 188]}]",,2
35,Si @santanderchile ha regalado muchas bolsas a sus clientes pq @Walmart @SantaIsabelCL @JumboChile no siguen el buen ejemplo y regalan bolsas reutilizables a sus clientes que compramos en esos supermercados....,"[{'screen_name': 'santanderchile', 'name': 'Banco Santander Chile', 'id': 95260669, 'id_str': '95260669', 'indices': [3, 18]}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [63, 71]}, {'screen_name': 'SantaIsabelCL', 'name': 'Santa Isabel', 'id': 2334919546, 'id_str': '2334919546', 'indices': [72, 86]}, {'screen_name': 'JumboChile', 'name': 'JUMBO', 'id': 25338543, 'id_str': '25338543', 'indices': [87, 98]}]",,2
36,"Is it @Walmart or the distributor who is holding 4K DVD major movie releases for a few days after the Blu Ray, in hopes that die hard fans purchase both? Unethical and unAmerican! @JurassicWorld &amp; @STARWARSsolo","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [6, 14]}, {'screen_name': 'JurassicWorld', 'name': 'Jurassic World', 'id': 525808515, 'id_str': '525808515', 'indices': [180, 194]}, {'screen_name': 'STARWARSsolo', 'name': 'STAR WARS', 'id': 2430375206, 'id_str': '2430375206', 'indices': [201, 214]}]",,2
37,"I'm at @Walmart Supercenter in Surprise, AZ https://t.co/4B1InhFrqL","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [7, 15]}]",,2
38,"#25Sep Especificamente, @Walmart solicitó a sus proveedores de vegetales de hojas verdes implementar un sistema de trazabilidad de extremo a extremo y en tiempo real de sus productos, usando #blockchain, en un plazo de un año 🥦🥬🔗👀
 https://t.co/Ijz42Obi4O","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [24, 32]}]",,2
39,.@ReadersDigest knows best: 15 Healthiest Snacks You Can Buy at @Walmart https://t.co/sMyaiLPfra #GTsWatermelonWonderKombucha,"[{'screen_name': 'readersdigest', 'name': ""Reader's Digest"", 'id': 15592792, 'id_str': '15592792', 'indices': [1, 15]}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [64, 72]}]",,2
40,I got a free @johnsonsbaby COTTONTOUCH™ Newborn Lotion sample from the #Freeosk @Walmart #ChooseGentle https://t.co/E3ixHgovSp,"[{'screen_name': 'johnsonsbaby', 'name': ""Johnson's Baby"", 'id': 2989954943, 'id_str': '2989954943', 'indices': [13, 26]}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [80, 88]}]",,2
41,"And while your @Walmart shopping cart is measuring your biometrics, you can do Healium. Who doesn't want to hatch holographic butterflies in aisle 2? https://t.co/xQOMAGommn","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [15, 23]}]",,2
42,"Me encantó el @Walmart de canóvanas. Todo bn organizado. Los empleados atentos, serviciales y muy amables. Me dió deseos de laborar ahí, me encantaría","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [14, 22]}]",,2
43,Hey @Walmart bet you can’t guess why I can’t get a shopping cart in your Monroe NY store? https://t.co/TcE2s7AOln,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [4, 12]}]",,2
44,Doing it wrong @Walmart https://t.co/RiEPNX1w4O @opentimestamps,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [15, 23]}, {'screen_name': 'opentimestamps', 'name': 'OpenTimestamps', 'id': 774970148533002240, 'id_str': '774970148533002240', 'indices': [48, 63]}]",,2
45,What’s the point of using @Walmart grocery pickup? I still wait over 30 minutes after I’ve checked in every time,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [26, 34]}]",,2
46,Affordable #beauty favorites: @PFCosmetics's new The Healthy Foundation + a 5-minute #makeup look for fall...https://t.co/H4WCOr8jXP // Available at @walmart // #PhysiciansFormula #WalmartBeauty #ad https://t.co/vrPt1NtS3P,"[{'screen_name': 'PFCosmetics', 'name': 'Physicians Formula', 'id': 35808723, 'id_str': '35808723', 'indices': [30, 42]}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [149, 157]}]",,2
47,Stressed at the supermarket? Imagine staff come to you when stressed 😫... @Walmart working on it: https://t.co/cx1jaboa1G 😳🤝😅,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [74, 82]}]",,2
48,"I'm at @Walmart Supercenter in Cary, NC https://t.co/S9pG4Zht8m","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [7, 15]}]",,2
49,"Things I always regret but do anyways:

Go to @Walmart hungry.","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [46, 54]}]",,2
50,"I'm at @Walmart Supercenter in Mena, AR https://t.co/rKFxHTAl0B","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [7, 15]}]",,2
51,"I'm at @Walmart Supercenter in Antioch, CA https://t.co/mmbWNUwzeC","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [7, 15]}]",,2
52,#ad Buy 2 #Aleve (80 ct or higher) at @Walmart or any other retailer &amp; text Aleve to  555888 for a $5 E-Gift card +…,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [38, 46]}]",,2
53,#ad Buy  2 #Aleve (80 ct or higher) at @Walmart or any other retailer &amp; text Aleve to 555888 for a $5 E-Gift card +…,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [39, 47]}]",,2
54,Man wtf is this???? @Walmart https://t.co/pfAGqiK1Fa,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [20, 28]}]",,2
55,#ad Buy  2 #Aleve (80 ct or higher) at @Walmart or any other retailer &amp; text Aleve to 555888 for a $5 E-Gift card +…,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [39, 47]}]",,2
56,#ad Buy 2 #Aleve (80 ct or higher) at @Walmart or any other retailer &amp; text Aleve to 555888 for a $5 E-Gift card  +…,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [38, 46]}]",,2
57,Are Walmart really serious? September?? @Walmart https://t.co/bPcDM8hBOO,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [40, 48]}]",,2
58,#ad Buy 2 #Aleve (80 ct or higher) at @Walmart  or any other retailer &amp; text Aleve to 555888 for a $5 E-Gift card +…,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [38, 46]}]",,2
59,"Deleted my tweet about @Walmart. I give credit where it's due. Social media CS team, as well as Tom at the Coventry RI location came through strong and rectified the issue I had. This type of customer service goes above and beyond expectations. Take note, @dunkindonuts.","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [23, 31]}, {'screen_name': 'dunkindonuts', 'name': ""Dunkin'"", 'id': 8771022, 'id_str': '8771022', 'indices': [256, 269]}]",,2
60,"#ad Buy 2 #Aleve (80 ct or higher) at @Walmart or any other retailer &amp; text Aleve to 555888 for a $5 E-Gift card + a chance to hang with Kyrie. Info at https://t.co/JXSeVBljoa NO PURCH NEC. Ends 10/31/18 50 US/DC 18+. See Rules: https://t.co/zl6NfRAYM9 #NeverBackDown
 #cbias https://t.co/PPNeLinREf","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [38, 46]}]",,2
61,You know those cliche truck stop restroom horrors? @walmart bathrooms be like https://t.co/8M9IYsOlzz,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [51, 59]}]",,2
62,"Wow, so I just get called and told my employment has been terminated due to not being able to return to work, because if my PTSD that the store manager set off!!! @Walmart @ABC @NBC @VeteranAdvocacy @FoxNews @nytimes @Newsweek","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [163, 171]}, {'screen_name': 'ABC', 'name': 'ABC News', 'id': 28785486, 'id_str': '28785486', 'indices': [172, 176]}, {'screen_name': 'nbc', 'name': 'NBC Entertainment', 'id': 26585095, 'id_str': '26585095', 'indices': [177, 181]}, {'screen_name': 'VeteranAdvocacy', 'name': 'Veteran Advocacy', 'id': 227506488, 'id_str': '227506488', 'indices': [182, 198]}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [199, 207]}, {'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [208, 216]}, {'screen_name': 'Newsweek', 'name': 'Newsweek', 'id': 2884771, 'id_str': '2884771', 'indices': [217, 226]}]",,2
63,"Beginning in January, @Walmart and Anthem will give senior citizens who live on a #fixedincome another way to #savemoney on #medication and #health products...
@MedicareGov #healthcare https://t.co/LXIw2fWlnt","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [22, 30]}, {'screen_name': 'MedicareGov', 'name': 'Medicare.gov', 'id': 314216196, 'id_str': '314216196', 'indices': [160, 172]}]",,2
64,Come on @Walmart.  Where is the honesty?  This is why you need math @livlauhon https://t.co/MMwHwtdsDg,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [8, 16]}, {'screen_name': 'livlauhon', 'name': 'liv', 'id': 3241212927, 'id_str': '3241212927', 'indices': [68, 78]}]",,2
65,"I'm at @Walmart Supercenter in Minocqua, WI https://t.co/CEIjKzgNtj","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [7, 15]}]",,2
66,"My hobbies now include messing with scamsters that call my work phone and try to convince me to pass along sensitive info. How terrible that my credit card was used at a @walmart at 308 Mountain St., in Detroit. Never mind that there is no 308 Mountain nor a Walmart in Detroit...","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [170, 178]}]",,2
67,"It started when @Walmart customer service workers were tasked with wearing the capes. This guy at the south Everett store has stuck with it, @reporterbrown writes 
https://t.co/dNM1IQl8uS","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [16, 24]}, {'screen_name': 'reporterbrown', 'name': 'Andrea Brown', 'id': 19135153, 'id_str': '19135153', 'indices': [141, 155]}]",,2
68,We've partnered with @Walmart to bring you 40% off flu shots. Get yours early – and for only $24. #flu #flushot https://t.co/SyPFk8XqTr,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [21, 29]}]",,2
69,I just had to buy this adapter from ⁦@Walmart⁩ for almost $10 because it doesn’t come with the #iPhoneXSMax https://t.co/Z2RkRE2Pr3,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [37, 45]}]",,2
70,"Locking yourself in a death box for hours on end with no breaks for $10/hour, sounds like a shift at @Walmart am I right? https://t.co/qBUOKec8Lg","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [101, 109]}]",,2
71,"A great use-case for #Blockchain technology at play; tracing end-to-end food borne illnesses. Not only will this reduce major recalls, it will also prove a real application of blockchain at scale. @Walmart 
https://t.co/6fGbk1MYwn","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [197, 205]}]",,2
72,Hey @Walmart aka @WalmartInc We LOVE your Walmart Grocery pick up service. Shawn at your Ocala Supercenter #697 is an AWESOME member of your team.,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [4, 12]}, {'screen_name': 'WalmartInc', 'name': 'Walmart Inc.', 'id': 39820738, 'id_str': '39820738', 'indices': [17, 28]}]",,2
73,"I'm at @Walmart Supercenter in Frederick, MD https://t.co/W2QUr2scRN","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [7, 15]}]",,2
74,"FREE CAR SEAT CHECK EVENT HAPPENING NOW IN AMERICAN CANYON!

Join @CHP_Napa and American Canyon PD @Walmart in AC from 2:30-4:30pm for a free check of your car seats. #free #carseatsafety https://t.co/nqAG5kc6ic","[{'screen_name': 'CHP_Napa', 'name': 'CHP Napa Area', 'id': 2951113182, 'id_str': '2951113182', 'indices': [66, 75]}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [99, 107]}]",,2
75,"Get a great deal on Aleve &amp; Enter to #win a chance to hang w/ Kyrie from Uncle Drew w/ @Walmart #NeverBackDown #Aleve #ad  #Cbias https://t.co/dpQeg7EpIy
NO PURCH NEC. Ends 10/31/18 50 US/DC 18+. See Rules: https://t.co/99JVSNbkSg https://t.co/URx0CrtiZt","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [91, 99]}]",,2
76,#buyerbeware don’t buy stuff off https://t.co/LamCIPEeYF @Walmart it could be from a third party and returning something is impossible when the service number is in Chinese then quickly in English it says the number you are calling is turned off. #sellouts #getoutofthesweatshops,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [57, 65]}]",,2
77,hey @Walmart why don't you have this in sizes smaller than large in my local store ?? https://t.co/OLTDHqCJC2,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [4, 12]}]",,2
78,.@Walmart wants to bring its 'everyday low prices' to health care https://t.co/A22NNtTtEX via @CNNMoney #retail,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [1, 9]}, {'screen_name': 'CNNMoney', 'name': 'CNNMoney', 'id': 16184358, 'id_str': '16184358', 'indices': [94, 103]}]",,2
79,Went to a @Walmart today and they had Christmas trees set up in the outdoors area and I could have bought Garland and lawn candy canes. In the meantime it was 75 degrees and pouring down rain outside. #Xmascametooearly,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [10, 18]}]",,2
80,My Lunch Today: Total must for grilled cheese #SourDough bread @walmart fresh from bakery plus only 120 calories per slice! 160 Calories on Orange Juice @TheSimpleOrange OMG😳Tried @BolthouseFarms Mocha Cappuccino and Holy Dessert Choice 🌟✅ 230 on Calories not bad at all https://t.co/NSmokP57Pj,"[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [63, 71]}, {'screen_name': 'BolthouseFarms', 'name': 'Bolthouse Farms', 'id': 133430577, 'id_str': '133430577', 'indices': [180, 195]}]",,2
81,"From Farm to #Blockchain: How @Walmart Tracks Its Lettuce

Walmart says its blockchain will allow it to track food from the field

https://t.co/WB33E0b2gI https://t.co/0Md2pYAWg4","[{'screen_name': 'Walmart', 'name': 'Walmart', 'id': 17137891, 'id_str': '17137891', 'indices': [30, 38]}]",,2
